,price
4079,13.148031124152906
2357,14.09692301740246
518,13.761582215938718
1724,12.52434454193596
3350,12.506177237980511
766,13.054084536651034
3051,12.524526376648708
1168,11.918390573078392
474,13.739708844547993
3066,12.582795284772684
3774,13.337474757021274
268,12.966878474563934
1049,12.832011076396668
2896,13.37855478276474
2584,14.353464849118517
4214,13.217673557208654
3613,13.060487973686241
107,13.901688254205327
4285,13.208541073645382
1983,13.122263372403996
4309,12.98564978408848
2981,12.873902018105829
3889,12.560244459250788
1426,12.495003937382387
3663,13.081541382884074
3971,12.854483932248728
4303,13.507625778194974
2404,13.012548511397123
1694,13.603554196040628
813,12.89921982609012
1476,13.521139497361697
1158,12.611537753638338
2332,13.028052697933088
912,13.458835614025542
2974,12.779873068457553
2782,13.250668637557252
438,13.08455766266843
609,12.931202871943169
2498,13.591116224748411
2825,14.237504968023648
4088,12.994530005894443
1055,12.180754837545884
2900,13.060487973686241
1354,12.936033799212835
993,12.468436909997665
2095,12.571930299043558
2358,13.572164299332545
2142,12.506177237980511
1603,12.765402678355779
4484,13.371772287634098
1296,13.270783382522602
1808,12.971540487669746
3369,13.369223455335854
3256,12.793859310432293
3195,13.215853720491667
459,12.26434155365415
254,13.190022025878143
1920,13.208541073645382
303,13.444446876573442
3692,12.858298868339832
676,13.034624463096321
1550,12.911642346088676
2192,13.592367006650065
4193,11.950857763215895
3598,12.936033799212835
2998,13.493926933836812
41,12.468436909997665
4475,13.03607295258767
1549,13.335860551666734
1264,13.758940206475879
3862,13.491164501140902
865,12.733755386362587
3710,13.122363377404328
1663,12.429216196844383
4445,13.491501581252477
3197,13.337474757021274
3401,13.158695306651719
1041,12.922242752847655
1612,13.527828485512494
3080,12.754049534926956
187,12.292250341771226
932,12.606357693596795
251,12.658739355122632
357,13.36295384232226
278,13.334373177900108
1717,13.676248490630767
1463,13.049792684569493
2280,13.407542319637992
1923,13.321214236149494
610,12.569325904829029
3302,13.527828485512494
1374,13.071070083016778
328,12.230765258120545
781,13.61705352166087
3579,13.835313185260453
3742,13.499472905775004
1962,13.769466619462868
2470,12.819906019370393
2631,13.67170831455413
3100,13.060487973686241
2115,12.751299696013497
2863,13.142166004700508
784,12.765688433465597
3406,12.323855681186558
4162,12.676076274775909
522,12.165250651009918
3405,13.624350052503114
1210,12.791077667470416
1083,13.445895102749807
1017,12.611537753638338
1403,12.911642346088676
1723,12.751299696013497
2797,12.235631447771718
4547,12.48472658677195
1244,12.855790268162783
3473,13.366093562326927
3480,12.345834587905333
145,12.936033799212835
8,13.022543042122118
3039,13.592367006650065
3487,13.410545324897761
80,13.348701819615057
1978,13.321214236149494
2210,13.398478813484644
3614,12.736406735684207
1106,13.17115354157376
1444,13.707925347284336
1846,12.542544882151386
3435,12.440156136882718
3919,13.38472764187182
359,14.22097566607244
1915,13.581053246749791
486,13.527828485512494
1187,13.3624820329245
13,12.80765263256463
2669,12.449018824140563
2880,12.772664047202023
4129,12.449018824140563
1610,13.102160670086809
2226,14.400515579904516
757,13.112313041550827
1063,13.248114582709889
4228,13.42984807715229
84,13.091904169919621
4112,12.429216196844383
3424,12.644327576461329
966,12.611537753638338
4387,11.585246126549855
3416,12.447448965105444
3481,13.193753373491
59,12.594730635321957
3633,12.92391243868049
1918,13.197470849891134
1976,13.053656179394538
3201,12.765545566117686
3859,14.077874822431765
1673,13.17115354157376
4564,12.81614387695409
4310,13.287708309991167
3578,13.473020249017498
477,12.367340793126296
4335,13.132313708257497
1117,12.672911898413817
715,12.429216196844383
2074,13.102160670086809
2964,13.764217263576723
4267,12.2783933071098
2054,12.560244459250788
1372,13.049792684569493
4134,12.897969044188466
3184,12.845291484064564
4240,13.060487973686241
2640,13.313809841975283
391,13.547631112808673
2268,13.186486812405569
1238,13.175998926570239
58,12.86099861326992
568,12.388185847286392
3913,14.444119217386648
2531,13.263862939678027
4352,12.376776380790929
26,13.329377546788654
3685,13.180632285528304
1897,13.804449610604848
2617,13.057291380660613
1293,12.718896271958837
3403,13.864300722133706
1173,12.675920012567607
1136,12.793859310432293
1626,13.180632285528304
717,13.641157170819497
1748,13.062613372998555
1025,12.955127458028414
588,11.407564949312402
2507,13.199324418540456
1854,12.987688474077727
1477,13.641752231830807
2666,13.312983737012978
4489,13.579788224443204
4346,16.372660346947274
4046,13.17628321939376
3758,12.7868906411162
855,13.098070684835283
2472,13.764217263576723
3294,13.317930160948304
2979,13.737549016494562
1737,12.89921982609012
774,13.596234518176553
859,12.577636201962656
1785,12.367340793126296
2855,13.16158409055761
819,12.631340380934517
3237,12.691580461311874
3343,13.38472764187182
2554,13.410545324897761
455,13.005829561148378
52,13.5985975564007
1806,12.235631447771718
3188,12.660010407089116
20,13.527828485512494
194,12.542544882151386
1213,13.399995114002609
2743,12.444219088522305
1086,12.793859310432293
1346,12.468436909997665
1217,12.971540487669746
2312,12.721885810807203
3016,13.9108207377686
3265,13.355853220772683
1454,12.628067055589549
2857,11.695247021764184
3407,12.37102336582647
2969,13.432051530118724
4184,11.918390573078392
2096,13.955272500339433
1756,13.476535191124942
4274,13.296316684527767
1735,12.876462838967504
3426,13.414958361716755
2271,12.899094818276968
3371,12.230765258120545
585,12.751299696013497
3955,13.319573546692034
360,13.674522864663297
603,14.253765488895429
3592,12.367340793126296
3283,13.81049801614073
3555,13.493926933836812
689,12.89921982609012
3791,14.67713388849612
1599,12.959844447906553
468,12.886514453592564
1315,12.528156144699286
1147,13.345506928718539
1686,13.495298406730877
2334,13.038981768465277
1222,12.691580461311874
1714,13.190022025878143
2080,13.248996028337695
3805,13.038981768465277
3653,12.699243334057444
1099,13.190022025878143
2828,13.017002861746503
4238,13.001325049027272
4251,12.138863895836725
795,12.388185847286392
3851,13.37700559577791
2611,13.169151538903087
3447,12.911642346088676
557,13.563195629349785
4470,13.491501581252477
4568,12.033701419587407
315,12.736553826954605
1604,13.38472764187182
926,13.043320170063875
2181,13.840203170554645
3650,13.102160670086809
2931,13.081541382884074
602,13.270783382522602
3005,13.296316684527767
1103,13.475833190394113
2751,12.483704382128453
1592,12.628067055589549
67,12.644327576461329
157,13.058358047428417
2005,14.162640089059476
2947,12.959844447906553
1959,12.388394202324129
1980,12.013700752882718
3576,13.235692062711331
4482,12.868463191349958
1648,13.623744542342319
3737,13.151922179645874
344,13.102140261715295
1352,13.151922179645874
3733,13.214030565930152
442,13.632788921148979
3803,12.611537753638338
2205,12.441144767709657
3261,13.652991628466498
1636,14.043840635965784
4106,11.906493415053063
505,13.652991628466498
3151,12.911642346088676
4319,12.611371073081239
18,12.460521046672795
2601,12.561997308078203
2248,13.392810273834405
646,12.911889229190782
3870,13.353475098367715
1930,12.54236629477704
772,13.547631112808673
47,12.917796211663054
4247,12.791077667470416
1929,13.389332408258568
4179,13.251635713108469
3270,13.369048440021569
1485,12.779873068457553
4060,13.681979165339751
2545,12.786011933487384
1773,12.542544882151386
3090,12.793859310432293
3682,14.085155942929903
1637,15.126542434583618
2686,11.867097278690842
3790,13.132313708257497
1045,12.388394202324129
1211,12.611537753638338
1252,12.206072645530174
1010,14.340239086899256
2898,13.071070083016778
1627,12.896716695872
3843,13.199324418540456
2302,12.577636201962656
1260,13.316284070041636
2348,13.017002861746503
1885,13.159659162148026
128,12.409013489526863
4388,12.611537753638338
1054,12.201060103706629
3488,13.399995114002609
1257,13.226399015799739
1105,12.301382825334498
1925,13.547631112808673
1541,11.884489021402711
2434,14.03062193758122
3144,12.727838209334498
4241,13.208541073645382
2055,12.983101310070822
1845,13.934182087681773
4501,12.359508784420992
4265,12.928778628331663
3587,13.484920984501217
1301,14.508657738524219
2132,13.00019574343012
4154,13.419500608626866
3518,13.17115354157376
3905,13.830399170458024
4344,13.652991628466498
1263,13.401893311285688
3509,12.821258284620408
2506,12.049418835484797
2814,13.617059619240436
767,13.1470559899947
4518,12.422795629041461
1030,13.345506928718539
3166,13.415032991367148
3452,12.994530005894443
4590,12.84971586556317
2249,12.8790171187726
1857,11.691071650353702
1512,12.13859648040526
1709,12.577636201962656
2771,13.38472764187182
354,13.195613839143922
2213,13.399237251139507
1543,14.713026134512095
876,12.2783933071098
4473,12.377220901724598
2209,13.088392857833176
2297,13.2714366173941
4242,12.936033799212835
884,13.071070083016778
490,12.92391243868049
2776,13.652991628466498
4176,12.644327576461329
2829,13.463112170792803
3714,13.44661843008695
1142,13.526494262499357
822,12.380025952653611
3822,13.159659162148026
665,11.982929094215963
4198,13.17115354157376
2854,12.647548191161372
990,12.301155526776865
327,12.904207367601158
3806,13.17115354157376
139,13.35605114259421
2843,13.487006490992238
3103,12.425208175446844
250,12.4130868149145
342,12.240474072247506
2888,13.132313708257497
3073,12.360937356091089
2390,13.208541073645382
792,12.387977448827787
1000,12.858397831569864
441,13.569610019527449
1302,14.334304351379442
1314,12.780717782009118
2583,13.038981768465277
3519,12.971307902484373
916,13.815510557964274
43,12.994416363073707
2833,13.758940206475879
4077,12.787064052652976
2128,12.560244459250788
2629,12.367340793126296
270,13.106233995474446
3392,12.388394202324129
511,13.676593258777604
475,13.102160670086809
532,13.422467969854667
3839,12.487485104968359
1323,13.075271769870477
893,11.862172893080164
267,12.948009990259552
233,13.955272500339433
3921,13.180537941455402
2330,12.584509081250419
4488,12.257783709781242
2064,12.676076274775909
287,12.387977448827787
733,12.542544882151386
512,12.733755386362587
810,13.244581010128577
3242,12.666657052859417
3194,13.737549016494562
3738,13.829659981068694
1679,13.779883380321124
815,12.069680020624618
828,13.500936790044177
2951,12.581078546153629
279,13.369223455335854
1844,12.524526376648708
2298,13.681979165339751
2403,13.518451323699896
3169,12.989974189358584
3610,12.363076394339839
2741,12.90793176669214
1883,13.060487973686241
2079,13.142166004700508
166,12.959844447906553
3061,12.206072645530174
2715,12.971540487669746
3867,13.071070083016778
3848,13.503535792943449
3054,13.560618308335483
3855,13.569610019527449
2588,13.244581010128577
4207,12.2783933071098
1578,13.491164501140902
3565,13.534473028231162
309,14.242410946792504
1827,13.262125319779487
3925,13.321214236149494
2976,13.67509840424753
3746,12.727838209334498
1981,12.341477282536376
818,12.978493006984626
2801,13.658856747918897
1779,11.918390573078392
2709,12.751299696013497
3656,12.996800154428984
1539,12.618182296357007
1758,12.971540487669746
3048,12.367340793126296
1538,12.345834587905333
1165,13.395439297466748
892,12.599802497419917
970,14.008194901793775
4561,12.978749581713167
3960,13.161574475126766
1188,13.085699393032737
4195,12.567237494741757
2569,13.366093562326927
2944,13.075271769870477
4436,12.420679865822096
2441,12.254862809699606
3288,13.300218306987828
77,13.567049198665774
1417,13.954402556830892
262,13.386264921190707
198,13.437174117244362
2288,12.478006361013815
721,12.611537753638338
3956,12.959844447906553
2906,13.842152488910695
3660,13.541073712262515
3172,12.936033799212835
4138,13.942363448960197
431,12.577636201962656
2429,13.304684934198283
950,13.422467969854667
2762,12.54236629477704
1617,14.126664986601197
4301,13.687677186454389
3624,12.487485104968359
106,13.124361380067002
2133,12.27092361784979
1226,13.404515186097992
1039,13.556739829006913
2522,12.505992035646432
3935,14.301018373745976
3374,13.42984807715229
513,13.444446876573442
1725,12.506177237980511
3185,13.329377546788654
1678,12.886641043883259
1822,12.429216196844383
4244,13.539757056377766
633,12.072541252905651
2677,12.854483932248728
3832,12.706696406811568
1964,12.721885810807203
1339,12.89921982609012
3580,12.899094818276968
3250,12.800779753276867
301,12.84792653170257
3892,13.753635154246187
4177,12.556729517143344
1817,12.89921982609012
2642,13.19188944005294
3354,12.676076274775909
1993,12.375815420117268
310,13.854731271117556
2235,12.436191810580809
1322,13.056223574899784
3845,13.262125319779487
3255,12.292250341771226
3161,13.240146413060712
4577,12.570437187713033
4143,14.594835434765272
2564,13.623138665316818
3972,12.911518881677136
1588,13.437174117244362
2342,13.544226631322129
1753,13.9108207377686
1096,13.021437458814368
904,13.534473028231162
642,12.827240356297954
4145,13.487006490992238
4254,13.453104939316557
3567,13.122363377404328
4406,12.666852223086918
2430,12.66032791780777
593,12.821258284620408
2875,12.985397522331171
2563,13.005829561148378
260,12.429216196844383
3006,12.793581494067123
3309,13.395439297466748
1966,12.429216196844383
3616,13.279367126213993
2917,14.48333993053993
2961,13.034624463096321
3634,13.968231644981937
2865,12.736700896592344
2416,12.542544882151386
4566,13.233285322681043
1570,13.17115354157376
2653,12.742566016044742
4213,13.081541382884074
1840,12.699243334057444
1247,13.050706245640098
2001,13.312990348561371
2468,13.698976741708323
2408,13.182517300224076
2668,12.345617172968069
3597,13.287029998959563
986,13.933293593620657
2082,13.4367068548096
3914,13.284482226880764
2632,13.06685066747407
3199,14.010254634756786
2424,12.821258284620408
101,13.253391639810733
2972,14.195655806803993
2043,12.443119102013375
1486,12.531772785169476
594,13.407542319637992
946,12.400816722322686
1901,13.664687668229691
1258,14.09692301740246
1683,13.412791675524135
3325,12.66032791780777
2158,12.966878474563934
1455,13.81451005763069
506,13.761582215938718
1453,13.190022025878143
3349,14.346138809026444
1205,12.706847933442663
3688,13.906264921232738
2109,14.457364444136669
1175,13.106233995474446
4366,12.706847933442663
3340,13.554145793829866
1251,13.296316684527767
4058,13.567049198665774
3202,14.7182498828867
3229,13.033532163697712
2567,13.208541073645382
3305,13.493926933836812
3526,13.440817108522863
147,13.077366011473593
2572,11.918390573078392
3352,12.762827201184564
4203,13.428376406540833
2073,13.785041041148075
1786,12.987688474077727
2084,13.028052697933088
3569,12.66032791780777
3539,12.706847933442663
1145,13.554145793829866
2241,12.644327576461329
3385,12.855790268162783
2190,12.502466658583977
312,13.112313041550827
3879,13.091900046199777
2410,12.644327576461329
4165,12.899094818276968
1192,13.407542319637992
3083,12.504323669331189
3726,13.199324418540456
4230,13.514405465180353
2014,12.861517958906107
4111,12.354492650648448
152,13.017002861746503
3824,13.10011776845701
1611,12.936033799212835
2992,12.779873068457553
1381,12.779873068457553
1639,13.592367006650065
2090,13.381645975334411
407,12.866179972011919
2053,13.253391639810733
55,12.971540487669746
3266,12.594730635321957
1677,13.351886535682578
987,13.458835614025542
1067,12.301382825334498
3646,12.892950213076524
2559,13.42984807715229
1304,12.409013489526863
3985,12.611537753638338
1335,12.696185227698622
3323,13.37700559577791
2674,12.196022309676673
1665,12.909170156943286
255,12.765688433465597
1279,12.404923504275338
2147,13.217673557208654
1801,12.594730635321957
4426,12.551465294167423
915,13.322852238153732
4415,11.330203828154934
2521,13.17115354157376
3472,13.592367006650065
335,12.491251587763836
551,12.496295238126061
3550,12.779873068457553
2114,12.86099861326992
1716,12.977337605354071
1942,13.180632285528304
4397,12.996403250276124
2029,13.122363377404328
718,12.154779351142624
4281,12.793859310432293
3147,13.399995114002609
140,13.226723392728571
1880,13.37855478276474
1097,13.199324418540456
1029,12.886641043883259
4379,12.50236209921449
583,12.323855681186558
1841,12.736700896592344
91,13.38472764187182
930,13.614617615584883
3605,12.367340793126296
3050,12.483704382128453
1628,12.031719258385396
102,13.57598352739954
1866,13.122363377404328
3010,12.736671484395103
1884,13.235692062711331
4098,12.92391243868049
1416,12.821258284620408
1155,12.300928176542852
2326,13.396200043034057
2144,12.367336537798094
2233,13.676248490630767
2704,12.594727245485704
208,12.866179972011919
1193,13.292106151991423
4205,12.92391243868049
724,12.193493863323313
1007,12.837344422372032
19,12.524526376648708
2516,13.691080479586097
1316,13.038981768465277
54,13.060487973686241
1859,13.638176542681359
2295,12.206072645530174
1088,12.714395139078047
3619,13.071070083016778
3792,13.021437458814368
4045,12.345834587905333
2313,13.514405465180353
1537,12.415117272464881
3333,12.206072645530174
3471,13.610943392223
750,12.89921982609012
3031,13.504355129326852
1126,13.39239051461739
2130,13.122363377404328
2170,13.384650715836164
3927,12.886641043883259
3108,12.487485104968359
2037,12.206072645530174
3606,12.573455059362532
1350,13.033532163697712
2482,13.721199878493033
1568,12.706641851603198
3311,13.287793066528065
3217,12.672946381766982
1345,14.400515579904516
4467,14.10597191462515
3210,13.091904169919621
1558,12.712890247898626
2737,12.396693005138824
1146,12.782686009834167
2262,13.081541382884074
3902,13.262125319779487
3170,13.440817108522863
38,12.90669184092882
640,12.457609271345602
4117,12.013700752882718
2698,13.051833611213802
1076,13.112313041550827
2844,13.159659162148026
3901,12.495003937382387
4231,12.723377235393874
339,13.251635713108469
1528,12.496874845318198
2363,13.050330174504497
3367,12.468436909997665
2207,13.102160670086809
293,12.542544882151386
2366,12.66032791780777
1676,12.524526376648708
2765,12.154779351142624
1113,12.873899453999977
763,12.955127458028414
2238,13.473020249017498
4458,12.341234652422848
978,12.66032791780777
4096,12.254862809699606
3572,13.102160670086809
2168,12.70076888736628
1661,13.399995114002609
3149,13.715690222682063
4345,11.342730087974115
3077,12.757080058928997
811,13.681979165339751
2582,12.301382825334498
479,13.235692062711331
3443,13.180632285528304
974,12.89087258460229
1295,12.367340793126296
726,12.887400249284777
1421,12.644327576461329
3941,12.449018824140563
3247,12.779873068457553
4398,12.180754837545884
4550,12.277229839846502
1008,13.071070083016778
4277,14.03062193758122
1228,12.994416363073707
3357,13.18345847676414
2456,13.122263372403996
434,13.10481021815674
3977,13.215489355393812
2267,13.122263372403996
4493,12.611537753638338
3218,13.142166004700508
2320,12.762827201184564
3683,13.206704525838079
2113,13.249876697703288
2861,12.421184025147118
2914,13.312983737012978
2279,13.112313041550827
4225,12.341477282536376
2316,13.573438996764546
3019,12.943236711506893
2529,13.038981768465277
561,13.272506035834049
3082,12.899094818276968
205,13.089840185698769
1682,13.578521599828012
4086,13.38472764187182
1516,13.681979165339751
3916,12.873902018105829
3857,12.885374419268066
2395,13.005829561148378
2656,13.331002242515657
658,13.204864598916073
2638,13.034624463096321
1619,12.706847933442663
2291,13.38472764187182
3034,12.80765263256463
89,12.354492650648448
644,13.275084464421992
760,12.94084150078094
1050,12.152935547117044
2225,12.836013750186327
823,13.16733674304706
1234,13.151922179645874
3768,14.310206799800381
1893,13.369223455335854
3546,12.526342907575106
1520,13.513053199930338
3917,13.14020329553266
3950,13.790192749979985
143,13.698976741708323
785,13.335860551666734
2050,13.296316684527767
2680,13.641157170819497
3981,13.415032991367148
1864,12.301155526776865
2156,12.266697267346608
2862,12.567237494741757
3554,12.345834587905333
3647,12.409013489526863
171,13.508985397711013
412,12.685407602204794
3071,12.688498794774466
416,12.468436909997665
3131,12.611537753638338
1294,12.793859310432293
3545,12.779873068457553
4293,12.992254692057308
364,12.341477282536376
2398,12.802158113246987
3609,14.28551418721001
740,13.45166712454693
73,13.235692062711331
3967,13.120361374733656
4053,12.712890247898626
1265,13.592304504696857
2208,13.060487973686241
2360,13.267329147654515
1988,12.14950229404178
3477,13.337474757021274
4123,12.691580461311874
2426,12.314927050442256
3171,11.982929094215963
1492,13.142656080672092
2202,12.765688433465597
1216,12.774223335915433
4031,13.697346199613632
3785,12.679196402112153
2099,12.739637756265655
1565,13.199324418540456
2978,14.56219850545225
1998,12.500606192931057
4515,13.765094072049907
2356,12.706696406811568
3049,12.999065161059836
631,13.592367006650065
3878,12.628067055589549
3013,13.390862630439337
4439,12.377843951971904
3689,12.983101310070822
1080,13.818506066944073
1405,13.493926933836812
632,13.337474757021274
1456,12.2783933071098
2035,13.17115354157376
3718,12.634603026569334
1851,12.807515636879778
4164,13.604789526648622
3003,13.10011776845701
1802,13.235692062711331
2229,13.151922179645874
178,12.847663339175718
498,12.254862809699606
2388,12.254862809699606
484,13.199324418540456
3670,13.151922179645874
4004,13.19188944005294
2246,12.978493006984626
3852,13.071070083016778
3904,13.652991628466498
877,13.543701834668783
1166,12.86099861326992
1689,13.407542319637992
1340,13.592367006650065
273,13.919870573288517
4105,12.873902018105829
759,13.369223455335854
2218,12.84792653170257
1597,12.468436909997665
1356,13.190022025878143
2821,12.844631635805715
1249,13.303016877097587
3094,12.468436909997665
1598,12.18811232015318
992,12.254862809699606
2093,14.30715336231349
2515,13.180632285528304
3373,13.345506928718539
3755,12.611537753638338
1843,13.840203170554645
4119,12.855790268162783
1466,13.617059619240436
319,12.460714863903755
184,13.321214236149494
3529,12.28071618852594
3484,12.443119102013375
4491,13.511957684162674
3351,12.983101310070822
3629,13.997832114758229
3376,12.45273739188573
2028,13.480037821676145
839,14.508657738524219
4168,12.356645504009547
2792,12.957488734214095
539,12.818551923022664
1154,13.312487746261304
801,12.959844447906553
2245,13.45166712454693
3259,13.64709190633931
1135,13.228523573232719
210,13.393153582185892
3680,13.122363377404328
2512,12.86099861326992
65,13.223113280504473
863,12.577636201962656
3838,13.444446876573442
3432,12.676076274775909
4526,12.105067709913582
1132,14.808762330974558
3069,13.122363377404328
3809,13.422467969854667
1026,12.464583340681674
2328,14.876074778994854
341,13.151922179645874
3858,13.304684934198283
875,12.926348493478372
1506,13.049792684569493
3168,12.90445857982582
372,13.205232855226624
2624,13.6384153201419
2990,12.911642346088676
2259,12.89921982609012
2568,12.983101310070822
4152,12.983101310070822
889,13.604789526648622
4234,13.017002861746503
3363,13.541073712262515
3776,12.901716706288706
1325,12.65075846679162
2402,12.71589776896258
1579,13.128345449081877
96,13.415032991367148
3876,13.508985397711013
2637,12.863592648446968
3414,12.936033799212835
4380,13.372343582672098
129,13.215853720491667
2561,13.71236979904476
2119,12.628394870704762
1635,13.527828485512494
1985,13.212204081404119
4510,13.445038905188463
3346,13.820498099475314
4023,13.253391639810733
1398,13.029370510555164
3709,13.681979165339751
370,12.604680966175126
1788,13.369223455335854
2504,12.608198852372823
2773,12.167851432709975
2116,12.983101310070822
4340,13.444446876573442
1820,12.312232841358565
994,13.457406021215947
881,12.873902018105829
737,13.279367126213993
231,13.112313041550827
377,12.345834587905333
1413,12.483325522491416
2910,13.527828485512494
3798,14.120731668313939
432,12.647869682885728
1361,12.553908640801701
3042,12.427214194173711
3645,12.479909311159902
1378,13.480037821676145
1591,12.765688433465597
1143,14.28551418721001
2643,12.417953004565673
172,12.916568464424731
1876,13.27594246533263
2654,15.356241272388583
814,12.55183374958996
3869,12.441144767709657
2266,13.71003892502204
948,13.367659733359671
16,12.945626198904275
2026,12.593713168725786
2020,13.217673557208654
3831,13.081541382884074
367,13.296316684527767
1406,12.587927887999204
3176,13.369223455335854
2932,13.652991628466498
4348,14.60392246275
4421,12.959844447906553
4570,12.669806661762314
4016,12.92391243868049
4189,13.44806351704363
1848,14.457890621470566
3861,12.706847933442663
4584,13.094880834908981
3342,12.553202176625375
3866,13.345506928718539
1935,13.681979165339751
3704,12.764258840656002
1624,12.959844447906553
3032,12.832011076396668
4030,14.187074114396758
542,12.855790268162783
2851,13.134291948269603
2725,14.09692301740246
2454,14.104441849816487
1459,12.492003184943147
1668,13.122363377404328
1903,12.431214199507057
552,13.180632285528304
362,13.017002861746503
549,13.537118532419585
3018,13.651814465293484
4544,13.425573609348291
3684,12.992254692057308
2988,13.244581010128577
81,13.670484785914017
3332,13.664687668229691
2836,12.542544882151386
1730,13.199324418540456
4432,13.022543042122118
3789,13.475833190394113
355,13.180632285528304
2936,12.793720411897448
2083,14.808762330974558
2449,12.821258284620408
4282,13.686540176667314
2690,13.049792684569493
3362,13.72546330463464
554,12.57418196709457
3004,14.03062193758122
693,12.611537753638338
3773,12.91410843858387
2834,13.399237251139507
649,13.195613839143922
4101,13.028052697933088
1333,12.487485104968359
3705,13.996164057657532
420,12.421184025147118
2641,12.950388112664518
3897,12.742566016044742
4224,13.235692062711331
1229,12.072541252905651
1089,13.790192749979985
2780,13.233904752137237
2754,12.747134511926056
2746,12.936033799212835
3873,14.579814932840547
4121,12.213544660368875
2305,13.255144488638146
960,12.936033799212835
1164,12.370527200495705
371,12.409013489526863
1306,12.757080058928997
3677,13.787111083442577
3492,12.299107511497363
1575,13.17115354157376
1484,12.034691028774553
2548,12.86099861326992
4316,13.250756592172728
1858,14.690979295318174
258,12.345834587905333
769,13.049792684569493
2061,14.0623706358958
3594,12.363076394339839
2018,12.66032791780777
4130,13.180632285528304
114,13.514405465180353
1816,12.560244459250788
1594,12.86099861326992
957,13.541073712262515
2973,13.81049801614073
2289,13.236049141808145
3744,12.959844447906553
679,13.204864598916073
2325,12.278160721924428
56,13.105217218569358
3300,13.543701834668783
1435,13.737549016494562
435,12.66032791780777
1057,12.572103684392932
3203,12.733755386362587
155,12.363076394339839
3600,12.96453929221076
2883,14.03062193758122
1016,12.827992316801751
60,13.226723392728571
2077,13.199324418540456
782,12.439958293376286
35,13.311329476916953
428,13.24634935718532
4572,14.068859951332962
1650,13.73126335711731
1060,13.36138027787483
358,13.190022025878143
1123,12.323855681186558
4551,12.461199242697434
4183,13.253391639810733
524,14.077874822431765
1200,13.864300722133706
2785,12.100712129872347
3943,12.821258284620408
265,13.071070083016778
3257,12.765688433465597
1585,12.429216196844383
1664,12.66032791780777
1968,13.208541073645382
1518,14.151982794585487
4393,12.695966433256443
4217,13.641157170819497
3602,13.036805489042683
2514,12.892950213076524
336,12.694345864825653
2596,13.017002861746503
4245,12.611537753638338
1156,12.506177237980511
887,12.392552212472792
3020,13.00109928991129
494,13.380101573483037
580,13.289571296388235
1970,13.369223455335854
3823,13.190022025878143
3837,12.926348493478372
2479,12.691272721657192
1189,12.031719258385396
3277,12.80902155817197
2652,13.208541073645382
1133,13.845069360205818
212,13.186276703147982
3842,12.449018824140563
1064,13.17115354157376
3293,13.514270320913642
75,13.182517300224076
4059,12.821258284620408
1312,13.422467969854667
4219,13.353475098367715
1031,12.992254692057308
1004,13.337474757021274
247,13.173056491719846
1595,13.664687668229691
2159,13.779883380321124
1500,14.493544100714171
1919,13.215853720491667
186,13.32530422140102
3561,13.407542319637992
2015,12.506177237980511
2716,13.487006490992238
2845,13.28838616122878
3384,13.279367126213993
2056,11.982929094215963
3489,13.45166712454693
1622,13.764217263576723
3571,12.884106188280072
1075,12.506177237980511
3512,12.948009990259552
4248,13.217673557208654
4026,12.343658308482738
1781,13.473020249017498
2422,13.394677972724988
1655,12.577463773304586
3153,14.346138809026444
32,13.38472764187182
2182,13.45166712454693
1124,13.458835614025542
3637,13.414286444113364
445,12.691580461311874
4221,13.304601597392535
464,13.217491722495906
2503,13.484920984501217
3267,13.262125319779487
4576,12.409013489526863
3047,12.718896271958837
2179,12.66032791780777
1681,13.401509118833824
2314,13.049792684569493
1809,13.312983737012978
2800,13.623138665316818
3215,12.987688474077727
1946,12.603169503967822
3449,13.262125319779487
2581,13.262125319779487
243,12.423198124518821
1704,13.050867375699259
401,13.244581010128577
2032,13.38472764187182
1984,13.335860551666734
4033,12.70076888736628
4565,13.420208854317385
3625,12.904207367601158
2695,12.89921982609012
3388,13.267329147654515
450,12.323855681186558
1227,12.323855681186558
3880,13.868757442850647
3961,13.345506928718539
3920,13.480037821676145
2333,14.126664986601197
471,14.018451401960965
3675,12.487485104968359
2819,13.444446876573442
1297,12.779873068457553
1348,12.691580461311874
1674,13.270783382522602
3462,13.235692062711331
4000,13.001325049027272
1787,13.208541073645382
2919,12.409013489526863
2809,13.270783382522602
1833,12.608198852372823
611,14.334304351379442
3500,13.019222618484815
1407,12.498742259492994
2474,12.628067055589549
3232,12.175613438045465
373,14.038654109278484
3895,12.577636201962656
3062,12.56374708980199
3475,12.404103496029308
3944,12.570715759118084
2122,12.89921982609012
3820,13.312983737012978
3541,12.676076274775909
3888,13.726679344257658
3524,12.697715449879391
2726,13.041153321978786
3092,12.577636201962656
2321,12.388394202324129
2991,12.727838209334498
1218,13.038981768465277
1776,12.873902018105829
1498,13.270783382522602
3113,13.304684934198283
4256,13.345506928718539
4275,13.096019402064726
2097,13.17115354157376
1729,13.028052697933088
540,13.36138027787483
110,13.39559149288596
1631,13.514405465180353
3485,11.918390573078392
510,12.487485104968359
1613,13.458835614025542
1995,12.781280528225432
4044,13.141969907043247
2045,13.19095616886994
2092,12.757080058928997
3163,13.151922179645874
3317,12.706847933442663
3903,13.604789526648622
3372,13.771558670435091
1719,12.205822614274965
1607,12.154779351142624
3970,13.666998948650464
78,13.534473028231162
3589,12.560244459250788
2317,12.765688433465597
